i,j,t,c,l,p,o
0,45,0,0.4166936188036917,-0.6729369536185781,0.9367136073034537,0.051408894203351874
0,46,0,-1.4797411617356797,-0.6729369536185781,-1.3403365723456138,-0.06836440990697094
0,47,0,-3.3156524519923223,-0.6729369536185781,-0.6855532722824392,-0.033065310491606985
0,48,0,-2.331884175861617,-0.6729369536185781,-1.0092146607447778,-0.051870128594568216
0,49,0,-0.20700413909462456,-0.6729369536185781,-1.9004287439520418,-0.09689371858112367
1,0,0,0.08012955135224024,-1.011931130092576,-0.40678367750182576,-0.17361400141217992
1,1,0,0.5755930520964302,-1.011931130092576,1.0072386772710855,0.05418831475950286
1,2,0,2.22344919453549,-1.011931130092576,0.5171282554542451,0.027368823852291908
1,3,0,1.4829608903102813,-1.011931130092576,0.7102625256984603,0.028052491009605284
1,4,0,-0.17426992599398364,-1.011931130092576,1.2983456818369845,0.0706290152347987
1,5,0,-0.931128361764669,-1.011931130092576,0.1237830090811696,0.16211188186972963
1,6,0,-0.4083711262276341,-1.011931130092576,1.391930990157235,0.0758665579017116
1,7,0,3.8698012113757922,-1.011931130092576,0.21854807498193154,0.015696934999192856
1,8,0,0.020112835353469846,-1.011931130092576,-1.8561597760540576,-0.09640005056588874
1,9,0,0.5592844676052621,-1.011931130092576,1.0156242018786101,0.051493928121769304
1,10,0,0.5838122143404508,-1.011931130092576,1.0048612398677486,0.05369088258927304
1,11,0,-3.218077589789514,-1.011931130092576,-0.6144887444122502,-0.030218871233074214
1,12,0,0.050867468858452586,-1.011931130092576,1.2055940643980685,0.06333831925177716
1,13,0,1.099857908517724,-1.011931130092576,-0.931027027251398,-0.20674915462056775
1,14,0,-3.411720549593907,-1.011931130092576,-0.5657654304517467,-0.032520037936271666
1,15,0,-0.3878882867747629,-1.011931130092576,-1.6686544891260844,-0.08481516370971094
1,16,0,-0.4034564612169136,-1.011931130092576,1.3968364689351296,0.07586216250906122
1,17,0,0.15888897510051936,-1.011931130092576,-0.4461594418908678,-0.18246027956534533
1,18,0,0.8193348579167091,-1.011931130092576,0.927782513357889,0.04991614521198359
1,19,0,0.614651901937051,-1.011931130092576,-0.6810919080370613,-0.19049622550638215
1,20,0,1.563222404673955,-1.011931130092576,0.6860221181515826,0.03755912189901958
1,21,0,-0.7243833892713047,-1.011931130092576,1.5465325767415439,0.07901764425649815
1,22,0,-2.9625859568308104,-1.011931130092576,-0.6874645063813231,-0.03580057094818452
1,23,0,-0.7209989348213648,-1.011931130092576,-1.5136423823074159,-0.07870417328525765
1,24,0,-1.1465464376903967,-1.011931130092576,1.7272169156448764,0.08995716977973468
1,25,0,1.6028992115419334,-1.011931130092576,-1.178802910014204,-0.22111865343831552
1,26,0,-1.0923672359282788,-1.011931130092576,0.19691833430077385,0.16454544822941963
1,27,0,1.556035763351187,-1.011931130092576,-2.618993832883155,-0.13467077390002002
1,28,0,3.869265894234787,-1.011931130092576,0.23762519252201197,0.012489980965826058
1,29,0,-2.3397649640371245,-1.011931130092576,-0.8871064829033666,-0.045426218245250394
1,30,0,-0.9068850779451048,-1.011931130092576,-1.4318348559827958,-0.07359951799792189
1,31,0,-3.6542396711678524,-1.011931130092576,-0.48871604101924676,-0.025893912888550613
1,32,0,3.866730076437132,-1.011931130092576,0.22434296838572884,0.012917376402232145
1,33,0,2.6342807462539763,-1.011931130092576,-1.6467669557519224,0.07465511078671092
1,34,0,2.322259236354716,-1.011931130092576,0.4878164413898548,0.0276700711630344
1,35,0,1.686376522759176,-1.011931130092576,0.6592822796010174,0.03414436866136282
1,36,0,-0.5360444160960367,-1.011931130092576,1.4583345375917804,0.07807634579747127
1,37,0,1.6849065546165285,-1.011931130092576,0.6447579114935021,0.03373319879203898
1,38,0,-0.22098895769885984,-1.011931130092576,-1.7410562161893126,-0.09098948237397585
1,39,0,-0.4425646315503554,-1.011931130092576,-0.13665773712484586,-0.16271041483812004
1,40,0,-1.364928345145612,-1.011931130092576,-1.2390113466589296,-0.06336644634704933
1,41,0,-1.872314765081575,-1.011931130092576,-1.0443705463034378,-0.05659946085364179
1,42,0,-1.7032022786702465,-1.011931130092576,0.5220110522913753,-0.12992054839487135
1,43,0,0.9406599841965751,-1.011931130092576,0.886402218693386,0.046228802827098806
1,44,0,1.576294281655789,-1.011931130092576,0.6827844667982595,0.037109698119342754
1,45,0,0.4166936188036917,-1.011931130092576,1.0627167515479574,0.05568369174634769
1,46,0,-1.4797411617356797,-1.011931130092576,0.41116257016528085,0.17816092986885582
1,47,0,-3.3156524519923223,-1.011931130092576,-0.5816000987955137,-0.03004019111584475
1,48,0,-2.331884175861617,-1.011931130092576,-0.884535353381838,-0.046327678219889624
1,49,0,-0.20700413909462456,-1.011931130092576,-0.26180244643754985,0.14126024273036553
2,0,0,0.08012955135224024,-0.527560785507527,-0.6627952885390894,-0.18925581082475346
2,1,0,0.5755930520964302,-0.527560785507527,-2.3750769730098242,-0.1220805043905684
2,2,0,2.22344919453549,-0.527560785507527,0.41501517260418475,0.025468661146749876
2,3,0,1.4829608903102813,-0.527560785507527,-1.3540164238382992,0.0903938492734989
2,4,0,-0.17426992599398364,-0.527560785507527,-0.5243475609228416,-0.18560120316807585
2,5,0,-0.931128361764669,-0.527560785507527,-0.1344646584459552,0.14891676883881336
2,6,0,-0.4083711262276341,-0.527560785507527,1.1951252057117712,0.06714912741489461
2,7,0,3.8698012113757922,-0.527560785507527,0.16783084417401187,0.00910345322601054
2,8,0,0.020112835353469846,-0.527560785507527,-2.094548548904461,-0.107127408455111
2,9,0,0.5592844676052621,-0.527560785507527,-2.355841426625052,-0.12017425476071712
2,10,0,0.5838122143404508,-0.527560785507527,-0.9109337990433025,-0.20927254286671598
2,11,0,-3.218077589789514,-0.527560785507527,1.0388839279883189,-0.1042273653552089
2,12,0,0.050867468858452586,-0.527560785507527,-0.6447584424963737,-0.18851897683215732
2,13,0,1.099857908517724,-0.527560785507527,0.6806009040858715,0.03387466423956468
2,14,0,-3.411720549593907,-0.527560785507527,-0.686600071530425,-0.03959065184288678
2,15,0,-0.3878882867747629,-0.527560785507527,-1.8885360222209873,-0.0991752904974233
2,16,0,-0.4034564612169136,-0.527560785507527,-0.4094114708134692,0.13474435801786439
2,17,0,0.15888897510051936,-0.527560785507527,-0.6958583945680907,0.11766088140889802
2,18,0,0.8193348579167091,-0.527560785507527,0.7666573448110305,0.040185696371654665
2,19,0,0.614651901937051,-0.527560785507527,0.8285257576839529,0.04589449319080419
2,20,0,1.563222404673955,-0.527560785507527,0.5591505382648718,0.027137404313233852
2,21,0,-0.7243833892713047,-0.527560785507527,-1.7291665416713244,-0.08936484927756917
2,22,0,-2.9625859568308104,-0.527560785507527,-0.836526476245699,-0.041726844799344825
2,23,0,-0.7209989348213648,-0.527560785507527,-0.2454175697983793,-0.16763500863382827
2,24,0,-1.1465464376903967,-0.527560785507527,1.5132971513071067,0.07710352308682171
2,25,0,1.6028992115419334,-0.527560785507527,0.5434876597162929,0.03045938911773844
2,26,0,-1.0923672359282788,-0.527560785507527,1.4846933866124334,0.07697743055689618
2,27,0,1.556035763351187,-0.527560785507527,0.5463583346672748,0.027003872170191554
2,28,0,3.869265894234787,-0.527560785507527,0.16723815800501224,0.010808218033389896
2,29,0,-2.3397649640371245,-0.527560785507527,-1.050215536371368,-0.05585259874587372
2,30,0,-0.9068850779451048,-0.527560785507527,1.4008003030354175,0.06983908293472066
2,31,0,-3.6542396711678524,-0.527560785507527,-0.6265668658823346,-0.032277047503864294
2,32,0,3.866730076437132,-0.527560785507527,0.17213485320191074,0.0082190107502829
2,33,0,2.6342807462539763,-0.527560785507527,0.334437873168995,0.017475820274049467
2,34,0,2.322259236354716,-0.527560785507527,0.3857131876257234,0.021956502671869316
2,35,0,1.686376522759176,-0.527560785507527,0.5223807755666624,0.029860479191169867
2,36,0,-0.5360444160960367,-0.527560785507527,-0.33936548363760966,-0.17556939874756552
2,37,0,1.6849065546165285,-0.527560785507527,0.5268356031194218,0.025204332534796904
2,38,0,-0.22098895769885984,-0.527560785507527,1.1239449893412583,0.057300343095950376
2,39,0,-0.4425646315503554,-0.527560785507527,1.2073127461376651,0.05818310849056783
2,40,0,-1.364928345145612,-0.527560785507527,1.6035221331768605,0.08387854787963646
2,41,0,-1.872314765081575,-0.527560785507527,-1.2357175682110895,-0.06156489098831712
2,42,0,-1.7032022786702465,-0.527560785507527,1.762599011456538,0.09201532020715565
2,43,0,0.9406599841965751,-0.527560785507527,0.722731180834626,0.036437846140026174
2,44,0,1.576294281655789,-0.527560785507527,-1.3937796276810357,-0.23082771223590898
2,45,0,0.4166936188036917,-0.527560785507527,0.8914089885151661,0.046718062602580414
2,46,0,-1.4797411617356797,-0.527560785507527,1.6494686144034092,0.08674128199189532
2,47,0,-3.3156524519923223,-0.527560785507527,-0.7295196890590181,-0.03869142241947906
2,48,0,-2.331884175861617,-0.527560785507527,-1.0582509922490864,-0.053142078522557215
2,49,0,-0.20700413909462456,-0.527560785507527,1.1141224289278173,0.05894801595828083
3,0,0,0.08012955135224024,-1.1353344752290293,1.24499059619459,0.06952114401881342
3,1,0,0.5755930520964302,-1.1353344752290293,1.0484764809718814,0.05496555160881455
3,2,0,2.22344919453549,-1.1353344752290293,0.5409655229962976,0.027072532938431104
3,3,0,1.4829608903102813,-1.1353344752290293,-1.059639125582205,-0.21614613855649187
3,4,0,-0.17426992599398364,-1.1353344752290293,-1.7092833544819377,-0.08974073195757055
3,5,0,-0.931128361764669,-1.1353344752290293,0.1811006123780533,-0.1443915620899552
3,6,0,-0.4083711262276341,-1.1353344752290293,-1.6000560207685641,-0.08061369013555052
3,7,0,3.8698012113757922,-1.1353344752290293,0.24648164687226923,0.015026518252759639
3,8,0,0.020112835353469846,-1.1353344752290293,1.2686667313242461,0.06714658719426202
3,9,0,0.5592844676052621,-1.1353344752290293,-0.5867199361645296,-0.18908342537166878
3,10,0,0.5838122143404508,-1.1353344752290293,1.0485627633546915,0.05460416840281673
3,11,0,-3.218077589789514,-1.1353344752290293,-0.5795121110169215,-0.0302719779829003
3,12,0,0.050867468858452586,-1.1353344752290293,1.2630107596086824,0.06626733728811982
3,13,0,1.099857908517724,-1.1353344752290293,-0.8694543411798541,-0.20248715802323963
3,14,0,-3.411720549593907,-1.1353344752290293,-0.5310624143063377,-0.02658876739785936
3,15,0,-0.3878882867747629,-1.1353344752290293,-1.6130237568534498,-0.08510907079812786
3,16,0,-0.4034564612169136,-1.1353344752290293,1.448673027091044,0.0737526175643525
3,17,0,0.15888897510051936,-1.1353344752290293,1.2208623133745629,0.0680128052031296
3,18,0,0.8193348579167091,-1.1353344752290293,-0.7240882909253713,-0.18958785757100272
3,19,0,0.614651901937051,-1.1353344752290293,-2.075434168987921,-0.10854166661483763
3,20,0,1.563222404673955,-1.1353344752290293,0.7282534551345764,0.038883319294812334
3,21,0,-0.7243833892713047,-1.1353344752290293,-1.4593874223435725,-0.07683326244265966
3,22,0,-2.9625859568308104,-1.1353344752290293,-0.6442480932913468,-0.034105816469366265
3,23,0,-0.7209989348213648,-1.1353344752290293,0.07072874816007853,-0.15160383237100514
3,24,0,-1.1465464376903967,-1.1353344752290293,-1.2790164072737962,-0.06350507051135272
3,25,0,1.6028992115419334,-1.1353344752290293,0.7129965026300329,0.03547155606864718
3,26,0,-1.0923672359282788,-1.1353344752290293,-1.3126390383818536,-0.06513799755698271
3,27,0,1.556035763351187,-1.1353344752290293,0.7309203752402069,0.038630016944365075
3,28,0,3.869265894234787,-1.1353344752290293,0.25101458751922046,0.013844698792997516
3,29,0,-2.3397649640371245,-1.1353344752290293,-0.840015653504504,-0.04475818587494152
3,30,0,-0.9068850779451048,-1.1353344752290293,-1.392341489155166,-0.06957475991371453
3,31,0,-3.6542396711678524,-1.1353344752290293,-0.4773283515704399,-0.02738923304421187
3,32,0,3.866730076437132,-1.1353344752290293,0.25159762519555434,0.015049974792405186
3,33,0,2.6342807462539763,-1.1353344752290293,0.4502838930376997,0.025496214238342255
3,34,0,2.322259236354716,-1.1353344752290293,0.52229624587649,0.028275115705704696
3,35,0,1.686376522759176,-1.1353344752290293,-1.1635240122457926,0.09320144551771897
3,36,0,-0.5360444160960367,-1.1353344752290293,-1.5452942502476938,-0.08345661093969667
3,37,0,1.6849065546165285,-1.1353344752290293,0.6835225784027915,0.03600822054951777
3,38,0,-0.22098895769885984,-1.1353344752290293,1.3722675923741623,0.07244476815993704
3,39,0,-0.4425646315503554,-1.1353344752290293,1.4691770914123705,0.07757441630625385
3,40,0,-1.364928345145612,-1.1353344752290293,0.41155934171596104,0.17596720651597722
3,41,0,-1.872314765081575,-1.1353344752290293,0.6797601425930458,-0.12041464978783412
3,42,0,-1.7032022786702465,-1.1353344752290293,-1.0675915843791357,-0.05263401640851336
3,43,0,0.9406599841965751,-1.1353344752290293,0.9306543743863145,0.0483266731605975
3,44,0,1.576294281655789,-1.1353344752290293,0.7142575117454345,0.03894620299159117
3,45,0,0.4166936188036917,-1.1353344752290293,1.1205697961904357,0.05761566273418157
3,46,0,-1.4797411617356797,-1.1353344752290293,0.47693964625469054,0.17942165264391624
3,47,0,-3.3156524519923223,-1.1353344752290293,-0.564066407243817,-0.027080984137174413
3,48,0,-2.331884175861617,-1.1353344752290293,-0.8355163933070713,-0.041722551920471924
3,49,0,-0.20700413909462456,-1.1353344752290293,1.3615487972515705,0.07343039102581259
4,0,0,0.08012955135224024,-1.4465660780500802,-0.18054766998360897,0.14568026947880608
4,1,0,0.5755930520964302,-1.4465660780500802,1.1741326754086616,0.06158300471014449
4,2,0,2.22344919453549,-1.4465660780500802,0.6265212329225386,0.033442918482660546
4,3,0,1.4829608903102813,-1.4465660780500802,0.8466477903845178,0.045631529252361205
4,4,0,-0.17426992599398364,-1.4465660780500802,1.4923666010079482,0.08027940343795201
4,5,0,-0.931128361764669,-1.4465660780500802,-1.2351831949631864,-0.06170420950450517
4,6,0,-0.4083711262276341,-1.4465660780500802,0.07039274185803068,-0.15010123236457593
4,7,0,3.8698012113757922,-1.4465660780500802,0.2956030263558838,0.01438925235812419
4,8,0,0.020112835353469846,-1.4465660780500802,1.4085333523684798,0.07501285813695799
4,9,0,0.5592844676052621,-1.4465660780500802,1.175043168180883,0.06250480805432891
4,10,0,0.5838122143404508,-1.4465660780500802,-1.9169106527073667,-0.10214739786697048
4,11,0,-3.218077589789514,-1.4465660780500802,-0.5061489255933104,-0.024457529002201522
4,12,0,0.050867468858452586,-1.4465660780500802,-0.16459674000728383,-0.16527333072472813
4,13,0,1.099857908517724,-1.4465660780500802,0.9846032247936598,0.05308305114118417
4,14,0,-3.411720549593907,-1.4465660780500802,-0.4544828412612259,-0.022648176234713473
4,15,0,-0.3878882867747629,-1.4465660780500802,1.5815307284143783,0.0812193333820106
4,16,0,-0.4034564612169136,-1.4465660780500802,-1.4569867107354393,-0.08079893430105149
4,17,0,0.15888897510051936,-1.4465660780500802,-0.220939498137738,0.14361097338330178
4,18,0,0.8193348579167091,-1.4465660780500802,1.0804194821272135,0.057470586563157934
4,19,0,0.614651901937051,-1.4465660780500802,1.1612234835276862,0.0611497113073512
4,20,0,1.563222404673955,-1.4465660780500802,0.8267886972635233,0.042322567415327306
4,21,0,-0.7243833892713047,-1.4465660780500802,-1.3312761824080501,-0.06797535436064275
4,22,0,-2.9625859568308104,-1.4465660780500802,-0.5692970774758606,-0.03178632623740841
4,23,0,-0.7209989348213648,-1.4465660780500802,1.7316875876309483,0.08635362683517847
4,24,0,-1.1465464376903967,-1.4465660780500802,-1.1575040160517516,-0.06183350758584717
4,25,0,1.6028992115419334,-1.4465660780500802,0.8103026336968392,0.042282488582941015
4,26,0,-1.0923672359282788,-1.4465660780500802,-1.1746549920754892,-0.05957729255481445
4,27,0,1.556035763351187,-1.4465660780500802,-0.9429558528506932,-0.19945187404572876
4,28,0,3.869265894234787,-1.4465660780500802,0.2904365976828533,0.015842602118035492
4,29,0,-2.3397649640371245,-1.4465660780500802,1.0630587037377386,0.21426247145342023
4,30,0,-0.9068850779451048,-1.4465660780500802,0.33908303350044744,0.1704965922514661
4,31,0,-3.6542396711678524,-1.4465660780500802,-0.3982657692905049,-0.02200030799822254
4,32,0,3.866730076437132,-1.4465660780500802,0.29364097130212397,0.01602602390294264
4,33,0,2.6342807462539763,-1.4465660780500802,0.5310283452527921,0.027816751682236063
4,34,0,2.322259236354716,-1.4465660780500802,-1.3064509993897173,0.09008565426808571
4,35,0,1.686376522759176,-1.4465660780500802,-2.460687295098245,-0.1279859032455894
4,36,0,-0.5360444160960367,-1.4465660780500802,0.13676172822729654,0.16501247226790322
4,37,0,1.6849065546165285,-1.4465660780500802,-2.4599069096915196,-0.13141901367438072
4,38,0,-0.22098895769885984,-1.4465660780500802,1.5095928127405729,0.07703184488093819
4,39,0,-0.4425646315503554,-1.4465660780500802,1.6030424261886602,0.08499664068328193
4,40,0,-1.364928345145612,-1.4465660780500802,-1.0762615687221104,-0.0565022968776867
4,41,0,-1.872314765081575,-1.4465660780500802,-0.8818351846810497,-0.04493394986137546
4,42,0,-1.7032022786702465,-1.4465660780500802,-0.9476359288899134,-0.0530237525826261
4,43,0,0.9406599841965751,-1.4465660780500802,-0.6369531154793152,-0.1890511568956975
4,44,0,1.576294281655789,-1.4465660780500802,0.8134748906929746,0.04318436008319326
4,45,0,0.4166936188036917,-1.4465660780500802,-1.8335503394822747,-0.09759051792136844
4,46,0,-1.4797411617356797,-1.4465660780500802,0.6375070276054163,0.1915631914943698
4,47,0,-3.3156524519923223,-1.4465660780500802,-0.4706405193466977,-0.028847371434162196
4,48,0,-2.331884175861617,-1.4465660780500802,1.0568351251513965,-0.10276596578664307
4,49,0,-0.20700413909462456,-1.4465660780500802,-1.5422591465423123,-0.07930169358508783
5,0,0,0.08012955135224024,3.333289099433958,0.15008798631056355,0.008152724995173357
5,1,0,0.5755930520964302,3.333289099433958,0.09956634708159881,0.007083885937011932
5,2,0,2.22344919453549,3.333289099433958,0.029210471959579633,0.00015697737926630915
5,3,0,1.4829608903102813,3.333289099433958,0.06699883170897102,0.002469113783646928
5,4,0,-0.17426992599398364,3.333289099433958,-2.272265418262328,-0.28603129669976657
5,5,0,-0.931128361764669,3.333289099433958,0.2734155836677886,0.015274255843228095
5,6,0,-0.4083711262276341,3.333289099433958,0.20384336042778664,0.009657766283358996
5,7,0,3.8698012113757922,3.333289099433958,0.015705732116249996,0.0018133248763054052
5,8,0,0.020112835353469846,3.333289099433958,0.15998098910074024,0.007627578587059284
5,9,0,0.5592844676052621,3.333289099433958,0.11205411317060819,0.007630490091244357
5,10,0,0.5838122143404508,3.333289099433958,0.11506282242109334,0.006157917491916098
5,11,0,-3.218077589789514,3.333289099433958,0.8287252476682457,0.04234409593754648
5,12,0,0.050867468858452586,3.333289099433958,0.15273440981164293,0.005026443627979881
5,13,0,1.099857908517724,3.333289099433958,0.08216947976389381,0.004193698890916765
5,14,0,-3.411720549593907,3.333289099433958,-0.8404672326850163,0.11225886860235455
5,15,0,-0.3878882867747629,3.333289099433958,0.20714094744376754,0.01010960894342842
5,16,0,-0.4034564612169136,3.333289099433958,0.20534494448112545,0.011775444659675418
5,17,0,0.15888897510051936,3.333289099433958,0.13863297019003779,0.004864394324669148
5,18,0,0.8193348579167091,3.333289099433958,0.09282710961957781,0.009074964054915305
5,19,0,0.614651901937051,3.333289099433958,0.10194643748830802,0.005154421586946518
5,20,0,1.563222404673955,3.333289099433958,0.05574125814436108,0.0011342758024842734
5,21,0,-0.7243833892713047,3.333289099433958,0.24873246940209065,0.013644720492371589
5,22,0,-2.9625859568308104,3.333289099433958,0.7541209902993097,0.03895829957776203
5,23,0,-0.7209989348213648,3.333289099433958,0.24510085922379388,0.012241414900939942
5,24,0,-1.1465464376903967,3.333289099433958,0.30501984285354067,0.018354633040877037
5,25,0,1.6028992115419334,3.333289099433958,0.045667202569273146,0.0009319465138265148
5,26,0,-1.0923672359282788,3.333289099433958,0.29901126813247936,0.015756782266116206
5,27,0,1.556035763351187,3.333289099433958,0.060348123628731536,0.004910271130982657
5,28,0,3.869265894234787,3.333289099433958,0.015094125329779424,-0.001296829943601598
5,29,0,-2.3397649640371245,3.333289099433958,0.5567817693736412,0.030214267475645
5,30,0,-0.9068850779451048,3.333289099433958,0.27724705452284004,0.014596343714167263
5,31,0,-3.6542396711678524,3.333289099433958,-0.7253360475143409,-0.19515246974700895
5,32,0,3.866730076437132,3.333289099433958,0.01689294272608218,0.0007193266213958562
5,33,0,2.6342807462539763,3.333289099433958,0.01274095135577116,0.0028907472523457384
5,34,0,2.322259236354716,3.333289099433958,0.020485962091892834,-0.002494726578564733
5,35,0,1.686376522759176,3.333289099433958,0.04577198600236471,0.004217970808560915
5,36,0,-0.5360444160960367,3.333289099433958,0.21286579720937546,0.013656946162474263
5,37,0,1.6849065546165285,3.333289099433958,0.045652785935933096,0.0010767916575958926
5,38,0,-0.22098895769885984,3.333289099433958,0.18053340962164444,0.01107206152423681
5,39,0,-0.4425646315503554,3.333289099433958,0.21980673098666334,0.010687269935604095
5,40,0,-1.364928345145612,3.333289099433958,0.3471883037365569,0.018038898406489964
5,41,0,-1.872314765081575,3.333289099433958,-1.58517761345868,0.07487157878154797
5,42,0,-1.7032022786702465,3.333289099433958,0.42728592272531796,0.01933238987469715
5,43,0,0.9406599841965751,3.333289099433958,0.08009489466498991,0.007912915967574975
5,44,0,1.576294281655789,3.333289099433958,0.059025324208766494,0.003011957446163775
5,45,0,0.4166936188036917,3.333289099433958,0.11023191885935177,0.008378228005544984
5,46,0,-1.4797411617356797,3.333289099433958,0.3773456833721221,0.01730799288151798
5,47,0,-3.3156524519923223,3.333289099433958,0.8509325354470695,0.045961376410632776
5,48,0,-2.331884175861617,3.333289099433958,0.5627032014044103,0.031370442614373995
5,49,0,-0.20700413909462456,3.333289099433958,0.1715666868804009,0.01003018545999083
6,0,0,0.08012955135224024,0.38579267074808427,-1.1242755388565082,0.09518235144319527
6,1,0,0.5755930520964302,0.38579267074808427,0.5646420686260055,0.029202879587801676
6,2,0,2.22344919453549,0.38579267074808427,0.24763873897250022,0.015548121865365326
6,3,0,1.4829608903102813,0.38579267074808427,0.3620580555005538,0.018244282144906143
6,4,0,-0.17426992599398364,0.38579267074808427,-0.9902753847157509,-0.211745538308965
6,5,0,-0.931128361764669,0.38579267074808427,-0.6127878566189654,-0.18656575042931647
6,6,0,-0.4083711262276341,0.38579267074808427,0.8620594903546306,0.04560602253777565
6,7,0,3.8698012113757922,0.38579267074808427,0.08555512441484164,0.0033451574532368977
6,8,0,0.020112835353469846,0.38579267074808427,0.724683872889775,0.040113609669363504
6,9,0,0.5592844676052621,0.38579267074808427,0.5656458364275828,0.03342599178345057
6,10,0,0.5838122143404508,0.38579267074808427,0.5734040814427281,0.030702010488875255
6,11,0,-3.218077589789514,0.38579267074808427,-1.0731925837322722,-0.05544426298649491
6,12,0,0.050867468858452586,0.38579267074808427,0.7139132413007933,0.036265708727974584
6,13,0,1.099857908517724,0.38579267074808427,0.44846444399146446,0.02247049424658248
6,14,0,-3.411720549593907,0.38579267074808427,-0.9928344791903752,-0.050853464852495575
6,15,0,-0.3878882867747629,0.38579267074808427,-0.887150979390604,-0.20666610625569876
6,16,0,-0.4034564612169136,0.38579267074808427,-2.3295122444480145,-0.1195020562136458
6,17,0,0.15888897510051936,0.38579267074808427,0.6826291379355958,0.03494773045949767
6,18,0,0.8193348579167091,0.38579267074808427,0.5184756170851904,0.02606441314824814
6,19,0,0.614651901937051,0.38579267074808427,0.5531442438797107,0.028660494136866495
6,20,0,1.563222404673955,0.38579267074808427,0.3512868302718671,0.014673929492292691
6,21,0,-0.7243833892713047,0.38579267074808427,0.9714473009166557,0.04709229172128906
6,22,0,-2.9625859568308104,0.38579267074808427,-1.1593931445494325,-0.05764107853342474
